IDCLIENTE;MES;VLVENDA;QTVENDA;QTPARCELAS;QTESTABEL
13804;2020-10;6411,096842;188;189;1
13804;2020-11;6012,81378;182;186;1
13804;2020-12;6936,274961;204;206;1
13804;2021-01;5882,938457;177;181;1
13804;2021-02;6207,122848;187;189;1
13804;2021-03;6920,24961;229;234;1
13804;2021-04;6295,825637;192;194;1
13804;2021-05;6420,467255;204;206;1
13804;2021-06;4776,851501;166;168;1
13814;2019-02;1087,764138;11;17;1
13814;2019-03;9655,243425;82;96;1
13814;2019-04;6951,170143;70;88;1
13814;2019-05;10131,86466;89;114;1
13814;2019-06;5854,613572;56;62;1
13814;2019-07;11288,40346;66;82;1
13814;2019-08;7664,453088;67;81;1
13814;2019-09;6631,788198;66;75;1
13814;2019-10;6685,562209;66;70;1
13814;2019-11;9023,228046;92;104;1
13814;2019-12;7915,921771;75;83;1
13814;2020-01;6921,785577;69;83;1
13814;2020-02;7176,761038;56;66;1
13814;2020-03;5591,018978;50;59;1
13814;2020-04;2147,698313;24;27;1
13814;2020-05;3276,646717;33;37;1
13814;2020-06;3224,962502;45;48;1
13814;2020-07;6039,295443;61;69;1
13814;2020-08;6900,270875;69;76;1
13814;2020-09;1696,761181;13;13;1
13814;2020-10;2472,585086;8;12;1
13814;2020-11;1410,29097;12;15;1
13814;2020-12;1669,79772;10;12;1
13814;2021-01;756,9138017;4;4;1
13814;2021-02;0;0;0;0
13814;2021-03;356,7943846;1;1;1
13815;2019-04;1051,918669;22;22;1
13815;2019-05;1655,363275;39;39;1
13815;2019-06;1662,393411;39;39;1
13815;2019-07;2633,490963;49;51;1
13815;2019-08;1514,762884;39;39;1
13815;2019-09;501,5215209;14;14;1
13818;2019-04;162,0434255;6;6;1
13818;2019-05;384,2083418;12;12;1
13818;2019-06;404,6204134;14;14;1
13818;2019-07;465,0644845;15;15;1
13818;2019-08;453,0314309;15;15;1
13818;2019-09;404,4638923;13;13;1
13818;2019-10;481,1795611;16;16;1
13818;2019-11;460,2614859;16;16;1
13818;2019-12;625,0704447;20;20;1
13818;2020-01;545,5948675;17;17;1
13818;2020-02;512,7359395;16;16;1
13818;2020-03;333,2920074;10;10;1
13818;2020-04;302,3235615;9;9;1
13818;2020-05;676,8970475;20;20;1
13818;2020-06;765,1153098;24;24;1
13818;2020-07;910,0788526;27;27;1
13818;2020-08;766,0319369;23;23;1
13818;2020-09;828,4987995;23;23;1
13818;2020-10;933,0072465;25;25;1
13818;2020-11;840,0363657;22;22;1
13818;2020-12;1039,715794;29;29;1
13818;2021-01;789,1679659;22;22;1
13818;2021-02;712,893002;20;20;1
13818;2021-03;874,6786567;24;24;1
13818;2021-04;882,1456945;22;22;1
13818;2021-05;818,8370415;23;23;1
13818;2021-06;847,8007937;23;23;1
13819;2019-04;72,27305669;1;1;1
13819;2019-05;1197,281895;21;21;1
13819;2019-06;4354,346824;67;67;1
13819;2019-07;498,8573336;9;9;1
13819;2020-09;7209,845489;123;123;1
13819;2020-10;4974,864333;79;79;1
13819;2020-11;326,9915479;4;4;1
13819;2020-12;453,6407596;6;6;1
13819;2021-01;147,2908063;3;3;1
13819;2021-02;1627,814018;24;24;1
13819;2021-03;1015,753286;16;16;1
13819;2021-04;1309,744891;21;21;1
13819;2021-05;227,0083725;3;3;1
13819;2021-06;427,3217866;7;7;1
13820;2019-04;10938,33282;464;464;1
13820;2019-05;10039,69074;389;389;1
13820;2019-06;21272,86367;812;812;1
13820;2019-07;17890,0316;642;642;1
13820;2019-08;16147,44954;608;608;1
13820;2019-09;22849,62217;826;826;1
13820;2019-10;24201,76534;903;903;1
13820;2019-11;17271,70113;685;685;1
13820;2019-12;27064,85954;926;926;1
13820;2020-01;20971,36938;759;759;1
13820;2020-02;27236,73851;929;929;1
13820;2020-03;22972,23309;828;828;1
13820;2020-04;19533,09467;585;585;1
13820;2020-05;20774,62479;653;653;1
13820;2020-06;21192,17748;699;699;1
13820;2020-07;20238,49436;636;636;1
13820;2020-08;19198,44245;638;638;1
13820;2020-09;22632,75687;694;694;1
13820;2020-10;33689,88208;1074;1074;1
13820;2020-11;24307,78035;785;785;1
13820;2020-12;30026,37688;996;996;1
13820;2021-01;20767,53001;660;660;1
13820;2021-02;13502,64412;458;458;1
13820;2021-03;13327,63577;446;446;1
13820;2021-04;11860,42836;380;380;1
13820;2021-05;10758,59085;297;297;1
13820;2021-06;8756,134211;271;271;1
13824;2019-01;52791,05272;734;734;1
13824;2019-02;48578,34553;771;771;1
13824;2019-03;57348,00459;759;759;1
13824;2019-04;114216,0778;1546;1547;1
13824;2019-05;91807,21134;1659;1659;1
13824;2019-06;81304,97768;1547;1547;1
13824;2019-07;81774,08519;1501;1501;1
13824;2019-08;101316,8239;1879;1879;1
13824;2019-09;88133,73541;1602;1602;1
13824;2019-10;91475,798;1646;1646;1
13824;2019-11;86716,74542;1479;1479;1
13824;2019-12;163355,1913;2136;2136;1
13824;2020-01;80874,29946;1394;1394;1
13824;2020-02;85147,22241;1520;1520;1
13824;2020-03;140613,0797;1811;1812;1
13824;2020-04;126002,5567;1501;1501;1
13824;2020-05;109447,5428;1444;1444;1
13824;2020-06;99243,76063;1393;1393;1
13824;2020-07;115133,4778;1684;1684;1
13824;2020-08;117130,7279;1752;1752;1
13824;2020-09;110905,1361;1575;1575;1
13824;2020-10;116718,2189;1733;1733;1
13824;2020-11;114890,3574;1626;1626;1
13824;2020-12;204054,3938;2234;2234;1
13824;2021-01;91473,89226;1382;1382;1
13824;2021-02;95365,67692;1411;1411;1
13824;2021-03;169762,4942;1764;1768;1
13824;2021-04;110108,1862;1522;1522;1
13824;2021-05;105110,2873;1615;1615;1
13824;2021-06;96760,75093;1440;1440;1
13825;2019-04;44996,81554;544;579;1
13825;2019-05;76612,60211;996;1053;1
13825;2019-06;94282,06311;1132;1210;1
13825;2019-07;82976,22143;1096;1164;1
13825;2019-08;90166,78865;1154;1229;1
13825;2019-09;84050,71751;1078;1142;1
13825;2019-10;91472,61205;1161;1252;1
13825;2019-11;95077,96611;1173;1263;1
13825;2019-12;103414,311;1305;1382;1
13825;2020-01;93627,91232;1176;1244;1
13825;2020-02;97655,54914;1201;1281;1
13825;2020-03;89726,42864;1161;1224;1
13825;2020-04;95824,48563;1238;1304;1
13825;2020-05;100518,7092;1301;1381;1
13825;2020-06;98189,3953;1215;1280;1
13825;2020-07;99067,57405;1293;1381;1
13825;2020-08;99992,88337;1185;1254;1
13825;2020-09;96129,12218;1217;1283;1
13825;2020-10;108205,6795;1260;1345;1
13825;2020-11;102422,5413;1208;1276;1
13825;2020-12;124461,0429;1399;1470;1
13825;2021-01;113667,5097;1321;1399;1
13825;2021-02;99814,18369;1238;1297;1
13825;2021-03;97568,85771;1118;1172;1
13825;2021-04;97858,85045;1118;1192;1
13825;2021-05;103276,7042;1212;1290;1
13825;2021-06;99021,81323;1176;1238;1
13828;2019-04;11788,06637;233;233;1
13828;2019-05;19926,932;303;306;1
13828;2019-06;17039,4019;271;271;1
13828;2019-07;18331,92863;290;290;1
13828;2019-08;23143,899;450;454;1
13828;2019-09;32611,81815;543;551;1
13828;2019-10;33375,74997;597;605;1
13828;2019-11;37608,3358;631;631;1
13828;2019-12;14941,37238;235;237;1
13828;2020-01;25998,81589;424;428;1
13828;2020-02;0;0;0;0
13828;2021-06;3304,805244;64;64;1
13830;2019-01;5635,419848;32;32;1
13830;2019-02;6384,094464;37;37;1
13830;2019-03;8509,527921;39;53;2
13830;2019-04;16141,46736;70;112;2
13830;2019-05;25879,68352;115;196;2
13830;2019-06;27383,58717;89;163;2
13830;2019-07;31621,84796;110;196;2
13830;2019-08;34056,55243;104;191;2
13830;2019-09;28759,92518;100;182;2
13830;2019-10;15853,01931;47;90;2
13830;2019-11;12991,57831;44;83;2
13830;2019-12;10641,38631;38;71;2
13830;2020-01;18082,67614;49;98;2
13830;2020-02;13224,85074;43;84;2
13830;2020-03;8563,987544;23;48;2
13830;2020-04;1300,737405;2;9;2
13830;2020-05;635,546979;1;4;2
13830;2020-06;1408,74642;4;10;1
13830;2020-07;1541,162196;3;10;2
13830;2020-08;1689,988793;2;9;2
13831;2019-04;9482,30652;387;387;1
13831;2019-05;24873,61971;905;908;1
13831;2019-06;28494,15528;1057;1076;1
13831;2019-07;21190,40832;900;900;1
13831;2019-08;24667,28513;1043;1043;1
13831;2019-09;27110,81374;1138;1138;1
13831;2019-10;22299,76543;1014;1017;1
13831;2019-11;30866,87349;1143;1159;1
13831;2019-12;33320,95457;1387;1394;1
13831;2020-01;29687,03412;1299;1299;1
13831;2020-02;33310,36756;1043;1088;1
13831;2020-03;27673,03101;1136;1145;1
13831;2020-04;47009,08776;1409;1437;1
13831;2020-05;45170,84987;1509;1511;1
13831;2020-06;42045,12354;1376;1408;1
13831;2020-07;60607,49899;1558;1560;1
13831;2020-08;57016,82469;1592;1596;1
13831;2020-09;59695,23656;1473;1490;1
13831;2020-10;50164,01906;1551;1551;1
13831;2020-11;53230,69643;1642;1642;1
13831;2020-12;18610,73377;644;646;1
13831;2021-01;5817,367659;121;128;1
13831;2021-02;7044,684534;92;104;1
13831;2021-03;2187,782183;117;117;1
13831;2021-04;12363,09796;504;506;1
13831;2021-05;38409,23421;1636;1636;1
13831;2021-06;30258,30131;1383;1385;1
13832;2019-04;7912,463834;144;190;1
13832;2019-05;21405,79722;301;419;1
13832;2019-06;23960,30897;296;443;1
13832;2019-07;23830,18736;349;514;1
13832;2019-08;19077,44607;315;404;1
13832;2019-09;0;0;0;0
13832;2021-03;120,8743876;3;4;1
13832;2021-04;22770,09256;268;384;1
13832;2021-05;37550,48718;554;773;1
13832;2021-06;41570,50511;585;828;1
13836;2019-04;13845,30718;34;84;1
13836;2019-05;25919,42715;80;143;1
13836;2019-06;22013,32678;87;156;1
13836;2019-07;23693,67036;90;170;1
13836;2019-08;21444,01661;83;148;1
13836;2019-09;24837,12282;87;175;1
13836;2019-10;27752,99248;90;155;1
13836;2019-11;35653,57687;99;185;1
13836;2019-12;29705,07625;99;177;1
13836;2020-01;23822,29229;83;141;1
13836;2020-02;22605,47965;86;156;1
13836;2020-03;17089,84804;54;90;1
13836;2020-04;16913,25646;54;101;1
13836;2020-05;24389,58177;69;146;1
13836;2020-06;23741,99144;68;133;1
13836;2020-07;27750,35679;81;140;1
13836;2020-08;30052,19731;94;170;1
13836;2020-09;23838,10646;78;145;1
13836;2020-10;21925,47027;59;120;1
13836;2020-11;27375,2095;89;175;1
13836;2020-12;38658,44518;105;184;1
13836;2021-01;26303,44795;89;155;1
13836;2021-02;21260,3965;62;123;1
13836;2021-03;23965,4984;78;134;1
13836;2021-04;19397,57495;55;91;1
13836;2021-05;17289,80946;62;115;1
13836;2021-06;25545,15842;69;138;1
13838;2019-01;90174,03901;521;598;1
13838;2019-02;72082,52708;465;529;1
13838;2019-03;67808,20165;412;470;1
13838;2019-04;71125,98607;428;484;1
13838;2019-05;77694,20046;495;569;1
13838;2019-06;71495,01753;442;504;1
13838;2019-07;86830,20676;510;580;1
13838;2019-08;72198,81754;469;522;1
13838;2019-09;72833,73723;475;532;1
13838;2019-10;70022,42124;464;527;1
13838;2019-11;75129,49115;487;544;1
13838;2019-12;75205,01444;470;541;1
13838;2020-01;99038,77797;576;683;1
13838;2020-02;69457,53785;408;489;1
13838;2020-03;58632,2759;395;428;1
13838;2020-04;46846,78925;342;384;1
13838;2020-05;59227,21448;379;436;1
13838;2020-06;52413,93471;318;342;1
13838;2020-09;1140,555826;12;12;1
13838;2020-10;4146,074556;31;31;1
13838;2020-11;1035,747993;15;15;1
13838;2020-12;4714,811177;26;26;1
13838;2021-02;154,1291656;2;2;1
13838;2021-03;1048,078326;9;9;1
13840;2019-01;2172,492041;39;50;1
13840;2019-02;2209,63795;34;44;1
13840;2019-03;2808,864872;30;37;1
13840;2019-04;2596,589595;40;49;1
13840;2019-05;4524,915239;43;65;1
13840;2019-06;3686,278407;34;48;1
13840;2019-07;2353,691594;34;40;1
13840;2019-08;3794,49984;54;83;1
13840;2019-09;3817,240384;57;67;1
13840;2019-10;4789,194787;53;75;1
13840;2019-11;2871,469317;39;56;1
13840;2019-12;6058,769455;58;80;1
13840;2020-01;2820,280443;43;53;1
13840;2020-02;1208,29298;24;27;1
13840;2020-03;2410,896293;34;48;1
13840;2020-04;117,2361108;2;3;1
13840;2020-05;1130,866411;9;17;1
13840;2020-06;2336,115238;14;24;1
13840;2020-07;3663,311364;31;45;1
13840;2020-08;6425,336151;64;95;1
13840;2020-09;4929,80564;53;70;1
13840;2020-10;6135,598066;54;79;1
13840;2020-11;5773,561359;51;78;1
13840;2020-12;10452,85862;93;130;1
13840;2021-01;3124,333293;32;41;1
13840;2021-02;3696,652082;31;38;1
13840;2021-03;4569,762128;53;69;1
13840;2021-04;3836,447537;42;55;1
13840;2021-05;4781,040807;53;67;1
13840;2021-06;4048,179215;46;60;1
13845;2019-03;499,4717074;21;21;1
13845;2019-04;38328,3502;2172;2172;1
13845;2019-05;32871,57684;1898;1898;1
13845;2019-06;31156,8646;1777;1777;1
13845;2019-07;19210,78012;960;960;1
13845;2019-08;9817,433853;583;583;1
13845;2019-09;7792,76491;507;507;1
13845;2019-10;9093,849978;529;529;1
13845;2019-11;11021,85088;546;546;1
13845;2019-12;8461,643423;510;510;1
13845;2020-01;9380,741907;470;470;1
13845;2020-02;10317,94296;591;591;1
13845;2020-03;4186,619987;280;280;1
13845;2020-04;2287,942817;142;142;1
13845;2020-05;2968,716807;180;180;1
13845;2020-06;3227,633617;180;180;1
13845;2020-07;3597,672854;202;202;1
13845;2020-08;4731,35675;233;233;1
13845;2020-09;4031,961498;213;213;1
13845;2020-10;3329,471347;195;195;1
13845;2020-11;2719,551521;185;185;1
13845;2020-12;3166,600138;157;157;1
13845;2021-01;2564,149565;150;150;1
13845;2021-02;2945,409971;175;175;1
13845;2021-03;3203,687054;194;194;1
13845;2021-04;2286,490462;149;149;1
13845;2021-05;4130,790779;192;192;1
13845;2021-06;3690,796456;204;204;1
13846;2019-04;3863,038533;270;270;1
13846;2019-05;5012,924522;397;397;1
13846;2019-06;3618,450307;265;265;1
13846;2019-07;16,63351148;2;2;1
13846;2019-11;761,1721674;60;60;1
13846;2019-12;4688,47654;357;357;1
13846;2020-01;6208,552669;414;414;1
13846;2020-02;6507,029691;459;459;1
13846;2020-03;5158,184222;363;363;1
13846;2020-04;3138,252172;223;223;1
13846;2020-05;3094,778221;204;204;1
13846;2020-06;5496,808493;321;321;1
13846;2020-07;5256,756679;359;359;1
13846;2020-08;3768,170812;210;210;1
13849;2019-04;21392,13668;71;103;1
13849;2019-05;32391,80521;124;177;1
13849;2019-06;45064,45942;136;192;1
13849;2019-07;49426,32374;155;221;1
13849;2019-08;54583,28086;178;244;1
13849;2019-09;60790,63096;184;271;1
13849;2019-10;69867,32135;224;298;1
13849;2019-11;58039,12152;175;219;1
13849;2019-12;40604,93351;124;168;1
13849;2020-01;59738,11491;175;254;1
13849;2020-02;44783,15155;146;191;1
13849;2020-03;43680,21239;145;202;1
13849;2020-04;33093,48258;116;167;1
13849;2020-05;53607,19562;158;239;1
13849;2020-06;59827,28419;194;289;1
13849;2020-07;63969,40991;217;318;1
13849;2020-08;68884,33611;213;288;1
13849;2020-09;57426,06144;203;266;1
13849;2020-10;59958,87259;213;276;1
13849;2020-11;60388,30763;195;262;1
13849;2020-12;63913,14833;214;274;1
13849;2021-01;63398,30185;232;308;1
13849;2021-02;60668,03381;214;277;1
13849;2021-03;94954,67576;316;427;1
13849;2021-04;81865,89821;284;395;1
13849;2021-05;93282,75162;321;435;1
13849;2021-06;81057,00539;272;379;1
13851;2019-01;11151,19345;130;136;1
13851;2019-02;12582,88221;134;138;1
13851;2019-03;17763,11422;173;177;1
13851;2019-04;18083,05997;161;177;1
13851;2019-05;15076,02819;192;192;1
13851;2019-06;16459,3727;179;183;1
13851;2019-07;19499,33293;196;198;1
13851;2019-08;16948,63981;179;184;1
13851;2019-09;15504,13692;155;157;1
13851;2019-10;20093,15176;186;194;1
13851;2019-11;17862,01608;190;198;1
13851;2019-12;27871,81926;252;258;1
13851;2020-01;12993,73068;126;128;1
13851;2020-02;14188,74617;149;155;1
13851;2020-03;11396,81719;93;101;1
13851;2020-04;6599,281369;41;43;1
13851;2020-05;7758,37845;76;78;1
13851;2020-06;11264,79273;95;99;1
13851;2020-07;14441,1847;115;122;1
13851;2020-08;15662,37211;118;128;1
13851;2020-09;12142,36707;95;105;1
13851;2020-10;13062,13099;66;80;1
13851;2020-11;8155,422593;45;49;1
13851;2020-12;12465,63284;64;70;1
13851;2021-01;6745,867349;49;56;1
13851;2021-02;4980,040221;47;50;1
13851;2021-03;8226,288662;45;56;1
13851;2021-04;7164,268389;49;52;1
13851;2021-05;6768,195014;45;52;1
13851;2021-06;9103,474694;64;70;1
13856;2019-04;45952,77604;2144;2144;1
13856;2019-05;65344,21605;2941;2941;1
13856;2019-06;55871,56909;2827;2827;1
13856;2019-07;82489,17633;3955;3955;1
13856;2019-08;82383,20988;4066;4066;1
13856;2019-09;34400,58628;1593;1593;1
13856;2019-10;10102,24502;492;492;1
13856;2019-11;35959,8305;1811;1811;1
13856;2019-12;23554,80449;1045;1045;1
13856;2020-01;30045,79757;1399;1399;1
13856;2020-02;34532,63147;1692;1692;1
13856;2020-03;37401,95311;1845;1845;1
13856;2020-04;53022,05047;2704;2704;1
13856;2020-05;47735,72387;2339;2339;1
13856;2020-06;59050,42747;2761;2761;1
13856;2020-07;92116,9595;4467;4467;1
13856;2020-08;101762,5639;4749;4749;1
13856;2020-09;74984,61071;3347;3347;1
13856;2020-10;130743,0969;5945;5945;1
13856;2020-11;130590,3178;5719;5719;1
13856;2020-12;168333,8618;6343;6343;1
13856;2021-01;127000,07;5531;5531;1
13856;2021-02;123301,7688;5501;5501;1
13856;2021-03;126660,7161;5759;5759;1
13856;2021-04;117781,1089;5545;5545;1
13856;2021-05;148804,6264;6475;6475;1
13856;2021-06;148411,6137;6711;6711;1
13857;2019-01;401,802635;11;11;1
13857;2019-02;721,7237059;17;17;1
13857;2019-03;771,2655904;21;21;1
13857;2019-04;658,0179624;22;22;2
13857;2019-05;871,9876965;31;31;2
13857;2019-06;772,510154;26;26;2
13857;2019-07;951,1557858;32;32;2
13857;2019-08;1020,919249;37;37;2
13857;2019-09;937,9349193;31;31;2
13857;2019-10;1353,445395;34;34;2
13857;2019-11;953,5364006;29;29;2
13857;2019-12;727,2202231;25;25;2
13857;2020-01;623,0397016;20;21;2
13857;2020-02;284,2374798;9;9;2
13857;2020-03;170,5401579;6;6;3
13857;2020-04;249,2405789;6;6;3
13857;2020-05;164,422191;5;5;3
13857;2020-06;476,6502014;12;12;3
13857;2020-07;648,8067275;15;15;3
13857;2020-08;1157,488713;26;26;3
13857;2020-09;1808,117849;38;38;3
13857;2020-10;3038,180029;59;59;3
13857;2020-11;2328,315792;43;43;2
13857;2020-12;2391,7649;42;42;3
13857;2021-01;1015,839139;20;20;2
13857;2021-02;206,5882307;6;6;2
13857;2021-03;224,0733667;6;6;2
13857;2021-04;250,9814367;6;6;2
13857;2021-05;175,8026745;4;4;3
13857;2021-06;115,5886325;3;3;3
13859;2019-01;109593,6342;5164;5164;1
13859;2019-02;54982,77189;2623;2623;1
13859;2019-03;55392,31203;2336;2336;1
13859;2019-04;48518,66692;2176;2176;1
13859;2019-05;58575,39202;2501;2501;1
13859;2019-06;86662,66855;3769;3769;1
13859;2019-07;95706,56283;4008;4008;1
13859;2019-08;133098,3781;5746;5746;1
13859;2019-09;121322,7215;5479;5479;1
13859;2019-10;135686,7251;6121;6121;1
13859;2019-11;110674,1649;5151;5151;1
13859;2019-12;92806,54735;4219;4219;1
13859;2020-01;96913,6131;4216;4216;1
13859;2020-02;84691,45987;4125;4125;1
13859;2020-03;86591,73024;4150;4150;1
13859;2020-04;43851,34827;2572;2572;1
13859;2020-05;46264,77473;2947;2947;1
13859;2020-06;46899,46817;3076;3076;1
13859;2020-07;59295,03266;3260;3260;1
13859;2020-08;66409,39324;3452;3452;1
13859;2020-09;74438,71292;3697;3697;1
13859;2020-10;77646,19124;3641;3641;1
13859;2020-11;80982,40185;3841;3842;1
13859;2020-12;96431,14175;4345;4348;1
13859;2021-01;76800,10428;3902;3902;1
13859;2021-02;75994,38812;3782;3782;1
13859;2021-03;66177,66046;4289;4289;1
13859;2021-04;78160,78338;4374;4374;1
13859;2021-05;96206,7944;4973;4973;1
13859;2021-06;93322,07733;4781;4781;1
13860;2019-04;71312,42188;403;513;1
13860;2019-05;84846,50862;825;976;1
13860;2019-06;86018,76358;740;915;1
13860;2019-07;90161,00618;824;1025;1
13860;2019-08;100258,5352;835;1055;1
13860;2019-09;93591,34126;856;1030;1
13860;2019-10;118576,7177;927;1169;1
13860;2019-11;84669,81722;784;1002;1
13860;2019-12;107028,3214;835;1033;1
13860;2020-01;93479,10374;812;1001;1
13860;2020-02;85833,94993;688;847;1
13860;2020-03;66557,72003;627;732;1
13860;2020-04;104896,6764;894;1120;1
13860;2020-05;178927,7223;1592;1942;1
13860;2020-06;169276,7035;1489;1831;1
13860;2020-07;188476,0996;1587;1926;1
13860;2020-08;175299,0802;1511;1798;1
13860;2020-09;137899,6178;1376;1636;1
13860;2020-10;135999,7676;1328;1598;1
13860;2020-11;139363,0451;1205;1434;1
13860;2020-12;115135,8205;1071;1246;1
13860;2021-01;111195,1436;932;1066;1
13860;2021-02;93741,34064;933;1050;1
13860;2021-03;20240,09053;175;210;1
13860;2021-04;6005,706474;47;54;1
13860;2021-05;2873,077575;20;20;1
13866;2019-04;728,2636408;6;6;1
13866;2019-05;929,0714044;8;8;1
13866;2019-06;1465,92033;11;12;1
13866;2019-07;1643,636775;7;8;1
13866;2019-08;2297,610668;9;10;1
13866;2019-09;1858,918078;9;10;1
13866;2019-10;2075,092707;8;10;1
13866;2019-11;2806,419849;11;12;1
13866;2019-12;998,7935802;11;12;1
13866;2020-01;3962,470957;6;9;1
13866;2020-02;1757,173983;6;7;1
13866;2020-03;114,1615143;4;4;1
13866;2020-04;0;0;0;0
13867;2019-01;13281,65872;130;147;1
13867;2019-02;11726,19953;115;129;1
13867;2019-03;11586,376;113;125;1
13867;2019-04;12825,03814;122;138;1
13867;2019-05;14133,37305;137;154;1
13867;2019-06;12211,29533;126;141;1
13867;2019-07;16063,07806;147;164;1
13867;2019-08;11883,32175;110;127;1
13867;2019-09;13408,78026;136;150;1
13867;2019-10;13560,30914;136;147;1
13867;2019-11;13726,07563;129;135;1
13867;2019-12;6598,11652;67;72;1
