IDCLIENTE;NOMEFANTASIA;FLSITUACAO;SGUF;IDSEGMENTACAO;IDMOEDA;
14962;Caldeira e Gomes Ltda.;HABILITADO;SP;4478;5758;
14964;Fonseca Comercial Ltda.;HABILITADO;RJ;5256;5758;
14966;Delvalle e Perez e Associados;HABILITADO;CE;1639;5758;
14969;Lutero Ltda.;HABILITADO;SC;5919;5758;
14970;Serrano e Filhos;HABILITADO;SP;5256;5758;
14971;Pereira e Paes;HABILITADO;SP;5256;5758;
14977;Gil e Vasques S.A.;HABILITADO;SC;5256;5758;
14985;Rezende e Associados;HABILITADO;SP;4478;5758;
14986;Maldonado Comercial Ltda.;HABILITADO;PR;4474;5758;
14990;Velasques e Tamoio;HABILITADO;RJ;4478;5758;
14991;Quintana e Filhos;HABILITADO;SP;1107;5758;
14994;Cervantes e Balestero e Filhos;HABILITADO;SP;2324;5758;
14996;Delvalle-Gusmão;HABILITADO;SP;3809;5758;
14998;Pontes e Filhos;HABILITADO;SP;4478;5758;
15002;das Dores-Toledo;HABILITADO;SP;3809;5758;
15003;Urias Comercial Ltda.;HABILITADO;PR;5919;5758;
15006;Rocha e Lovato e Associados;HABILITADO;SP;3809;5758;
15007;Matias-Vega;HABILITADO;SP;3809;5758;
15010;Correia e Lira Ltda.;HABILITADO;SP;1107;5758;
15015;Solano e Associados;HABILITADO;RJ;9122;5758;
15018;da Cruz e Correia e Filhos;HABILITADO;SP;5256;5758;
15024;Corona-Sales;HABILITADO;SP;5256;5758;
15027;Quintana e Galhardo;HABILITADO;SP;7230;5758;
15033;Rivera e Marinho;HABILITADO;SP;7736;5758;
15034;Gil e de Souza;HABILITADO;RJ;4474;5758;
15035;Bittencourt e Abreu;HABILITADO;SP;5919;5758;
1504;Teles e Madeira S.A.;HABILITADO;SP;2736;5758;
15041;Solano Comercial Ltda.;HABILITADO;SP;4478;5758;
15045;Ortega e Padrão;HABILITADO;PR;5256;5758;
15046;Carmona-Rivera;HABILITADO;PR;5256;5758;
15051;Pedrosa-Lozano;HABILITADO;RJ;2736;5758;
15052;Marinho e Rezende;HABILITADO;RJ;5256;5758;
15053;Faria-Ramos;HABILITADO;PR;3809;5758;
15054;Flores e Marinho e Associados;HABILITADO;DF;5256;5758;
15058;Cervantes e Associados;HABILITADO;SP;7736;5758;
15060;Abreu S.A.;HABILITADO;SP;5256;5758;
15062;Beltrão Comercial Ltda.;HABILITADO;SP;8007;5758;
15063;Leon Comercial Ltda.;HABILITADO;SP;3809;5758;
15068;Pereira Comercial Ltda.;HABILITADO;MT;2736;5758;
15069;Sepúlveda Comercial Ltda.;HABILITADO;SP;5256;5758;
15070;Padilha e Filhos;HABILITADO;RJ;5919;5758;
15073;Bonilha e Salazar e Filhos;HABILITADO;PR;5256;5758;
15075;Gonçalves Comercial Ltda.;HABILITADO;PR;5256;5758;
15076;Maia Comercial Ltda.;HABILITADO;SP;4478;5758;
15082;Ferraz e Marques e Associados;HABILITADO;SP;5256;5758;
15087;Lira e Associados;HABILITADO;RS;5256;5758;
15090;Domingues e Valência Ltda.;HABILITADO;SP;5919;5758;
15091;Delgado e Galindo;HABILITADO;SP;9122;5758;
15092;Faro e Camacho;HABILITADO;SP;3897;5758;
15097;Maldonado-Perez;HABILITADO;PR;1107;5758;
15098;Rivera S.A.;HABILITADO;SP;2736;5758;
15100;Roque e Paz e Associados;HABILITADO;SP;4478;5758;
15105;Lovato e Vila;HABILITADO;SP;4478;5758;
15107;Branco Comercial Ltda.;HABILITADO;SP;3809;5758;
15108;Serrano-Zamana;HABILITADO;SP;5256;5758;
15111;Pena-Fonseca;HABILITADO;PI;2736;5758;
15118;Faria-Queirós;HABILITADO;SP;5256;5758;
15120;Flores e Gomes;HABILITADO;PR;2736;5758;
15121;Neves S.A.;HABILITADO;SP;5919;5758;
15123;Meireles e Associados;HABILITADO;CE;5256;5758;
15130;Santana e Pacheco;HABILITADO;RS;4474;5758;
15133;Medina-Montenegro;HABILITADO;SP;3809;5758;
15134;Santana-Escobar;HABILITADO;PR;5919;5758;
15135;Padrão Ltda.;HABILITADO;SP;2319;5758;
15138;Carmona e Ramires Ltda.;HABILITADO;PR;4478;5758;
15141;Madeira e Filhos;HABILITADO;SP;2736;5758;
15142;Sales Ltda.;HABILITADO;SP;4474;5758;
15144;Fontes e Sepúlveda e Filhos;HABILITADO;SP;5256;5758;
15147;Duarte Comercial Ltda.;HABILITADO;SP;5256;5758;
15149;Marinho Comercial Ltda.;HABILITADO;MG;2438;5758;
15150;Cortês e Batista e Filhos;HABILITADO;ES;1107;5758;
15152;Bezerra e Filhos;HABILITADO;SP;4478;5758;
15154;de Oliveira e Jimenes e Filhos;HABILITADO;SP;3897;5758;
15155;Bezerra e Ávila S.A.;HABILITADO;SP;5256;5758;
15157;Galindo e Caldeira e Associados;HABILITADO;PR;3809;5758;
15160;Quintana Comercial Ltda.;HABILITADO;SP;7736;5758;
15161;Corona e Godói Ltda.;HABILITADO;SP;7736;5758;
15162;Cervantes-Escobar;HABILITADO;SP;7736;5758;
15163;Madeira e Filhos;HABILITADO;RO;4478;5758;
15165;Maia e da Silva e Associados;HABILITADO;PR;7736;5758;
15166;Oliveira e Zaragoça S.A.;HABILITADO;PR;4478;5758;
15167;Toledo Comercial Ltda.;HABILITADO;RJ;4474;5758;
15170;Marinho e Fidalgo;HABILITADO;RJ;1107;5758;
15172;Fernandes Ltda.;HABILITADO;PR;9122;5758;
15173;Verdara e Delgado e Associados;HABILITADO;SP;1107;5758;
15176;Beltrão S.A.;HABILITADO;SP;4474;5758;
15177;Pontes e Urias S.A.;HABILITADO;SP;5256;5758;
15184;Lutero Ltda.;HABILITADO;PR;1548;5758;
15185;Pontes e Associados;HABILITADO;SP;5256;5758;
15191;Godói e Urias;HABILITADO;SC;4474;5758;
15194;Rico e Gusmão e Filhos;HABILITADO;PR;5256;5758;
15197;Jimenes-Maldonado;HABILITADO;PR;1235;5758;
15202;Sandoval e Serrano e Associados;HABILITADO;RJ;5587;5758;
15206;Maldonado e Marin;HABILITADO;SP;3809;5758;
15214;Salazar e Zambrano e Associados;HABILITADO;SP;2736;5758;
15216;Ávila e Cruz;HABILITADO;RS;5256;5758;
15217;Gusmão e Faria;HABILITADO;SP;2736;5758;
15218;Gomes e Marin;HABILITADO;SP;4474;5758;
15219;Gomes Comercial Ltda.;HABILITADO;PR;4474;5758;
15225;Zambrano Comercial Ltda.;HABILITADO;SC;7183;5758;
15226;Torres-Assunção;HABILITADO;CE;5226;5758;
15231;Gusmão e Camacho;HABILITADO;RJ;5256;5758;
15233;Vieira e Associados;HABILITADO;BA;5256;5758;
15234;Ferreira e Espinoza e Filhos;HABILITADO;SP;5256;5758;
15237;Zamana e Mendes e Associados;HABILITADO;RJ;5256;5758;
1524;Rangel e Casanova S.A.;HABILITADO;PR;4963;5758;
15240;Paes S.A.;HABILITADO;SP;4478;5758;
15243;Domingues Comercial Ltda.;HABILITADO;SP;7230;5758;
15244;Furtado Comercial Ltda.;HABILITADO;SP;5919;5758;
15245;das Neves Comercial Ltda.;HABILITADO;SP;4474;5758;
15248;Franco S.A.;HABILITADO;SP;4478;5758;
15250;Vila S.A.;HABILITADO;DF;7183;5758;
15254;Rivera-Montenegro;HABILITADO;SP;6730;5758;
15256;Delatorre Ltda.;HABILITADO;SP;4478;5758;
15259;Casanova e Galhardo;HABILITADO;RJ;7183;5758;
15261;Vieira Ltda.;HABILITADO;SP;5256;5758;
15264;Ortiz e Gonçalves e Associados;HABILITADO;SP;3809;5758;
15266;Madeira e Ortiz e Filhos;HABILITADO;CE;7981;5758;
15277;Marin Comercial Ltda.;HABILITADO;RS;4474;5758;
15283;Maia Comercial Ltda.;HABILITADO;MA;5256;5758;
15284;Casanova-Quintana;HABILITADO;SP;1107;5758;
15286;Colaço Comercial Ltda.;HABILITADO;SP;2736;5758;
15287;Ferreira e Filhos;HABILITADO;PR;2736;5758;
15291;Corona e Perez e Associados;HABILITADO;PR;5256;5758;
15292;Corona Comercial Ltda.;HABILITADO;SP;5919;5758;
15307;Cervantes Comercial Ltda.;HABILITADO;SP;5256;5758;
15308;da Silva e Galhardo;HABILITADO;DF;4478;5758;
15309;Assunção e Ferminiano;HABILITADO;PR;1107;5758;
15314;Vale Comercial Ltda.;HABILITADO;SP;5256;5758;
15315;Benites e Filhos;HABILITADO;SP;2319;5758;
15317;Campos e Filhos;HABILITADO;SP;2319;5758;
15327;Galvão e Filhos;HABILITADO;SP;3809;5758;
15329;Sepúlveda Comercial Ltda.;HABILITADO;CE;4474;5758;
15330;Perez e Santana;HABILITADO;SC;5256;5758;
15333;Ramires S.A.;HABILITADO;RJ;1639;5758;
15336;Fernandes e Verdara;HABILITADO;SP;5587;5758;
15337;Sandoval e Urias;HABILITADO;MG;4474;5758;
15338;Guerra e Verdugo;HABILITADO;SP;7981;5758;
15339;Batista Comercial Ltda.;HABILITADO;PR;7736;5758;
15340;Rico-Fidalgo;HABILITADO;RS;7736;5758;
15341;Roque-Delgado;HABILITADO;MG;2438;5758;
15342;Pedrosa e de Souza;HABILITADO;RJ;5256;5758;
15345;Solano e de Aguiar;HABILITADO;RJ;5256;5758;
15350;Matos Comercial Ltda.;HABILITADO;SP;5256;5758;
15352;Maia e Caldeira S.A.;HABILITADO;MG;4474;5758;
15357;Zambrano-Sandoval;HABILITADO;SP;5919;5758;
15362;Quintana e Aranda e Filhos;HABILITADO;RJ;1107;5758;
15364;Gusmão-Reis;HABILITADO;MG;5256;5758;
15369;Bittencourt e Filhos;HABILITADO;RJ;1107;5758;
15371;Faro e Roque;HABILITADO;SP;1639;5758;
15374;Solano-Rocha;HABILITADO;MS;7788;5758;
15377;Balestero e Salas;HABILITADO;RJ;7736;5758;
15378;Marin-de Aguiar;HABILITADO;RJ;1107;5758;
15383;Padilha Comercial Ltda.;HABILITADO;SP;3809;5758;
15385;Zaragoça e Padrão e Filhos;HABILITADO;SP;5587;5758;
15391;Duarte Comercial Ltda.;HABILITADO;SP;2736;5758;
15397;Ferreira Ltda.;HABILITADO;SP;5919;5758;
15404;Maldonado S.A.;HABILITADO;ES;5256;5758;
15417;Rico-Sales;HABILITADO;SC;5256;5758;
15421;Lira e Filhos;HABILITADO;GO;4474;5758;
15428;Serra e Tamoio;HABILITADO;SP;4478;5758;
15429;Barreto Comercial Ltda.;HABILITADO;SP;5919;5758;
15433;Maia e Ramos;HABILITADO;SP;5256;5758;
1544;Vieira e Espinoza S.A.;HABILITADO;CE;4478;5758;
15440;Romero e Gil S.A.;HABILITADO;SP;2319;5758;
15441;Pereira Comercial Ltda.;HABILITADO;SP;4474;5758;
15443;Madeira e Filhos;HABILITADO;SP;4478;5758;
15444;Barreto e Filhos;HABILITADO;SP;1639;5758;
15446;Benites e Corona;HABILITADO;MG;5256;5758;
15447;Rico Comercial Ltda.;HABILITADO;RJ;7736;5758;
15448;Toledo-Colaço;HABILITADO;MG;5256;5758;
15449;Flores e Filhos;HABILITADO;SC;7736;5758;
15452;Ramos e Medina e Associados;HABILITADO;SP;5256;5758;
15453;Vieira-Madeira;HABILITADO;SP;3897;5758;
15454;Madeira e Torres S.A.;HABILITADO;SP;5256;5758;
15456;Corona-Sales;HABILITADO;PR;2736;5758;
15458;Meireles e Paes;HABILITADO;CE;7183;5758;
15466;da Silva e Meireles e Filhos;HABILITADO;SP;8211;5758;
15468;Azevedo e Vieira e Filhos;HABILITADO;SP;5256;5758;
15473;Vega e Associados;HABILITADO;SP;5256;5758;
15481;Fernandes e Sandoval Ltda.;HABILITADO;SC;4474;5758;
15491;Fidalgo e Associados;HABILITADO;MA;5919;5758;
15494;Galvão Comercial Ltda.;HABILITADO;SC;9122;5758;
15496;Marques e Domingues S.A.;HABILITADO;RJ;3809;5758;
15508;da Silva e Galvão;HABILITADO;RJ;2324;5758;
15510;Bonilha Comercial Ltda.;HABILITADO;SP;5587;5758;
15512;Pacheco e Galindo e Filhos;HABILITADO;SP;5083;5758;
15516;Reis-Leal;HABILITADO;SP;6730;5758;
15517;Zambrano S.A.;HABILITADO;SP;8211;5758;
15519;da Cruz-Marques;HABILITADO;RN;4478;5758;
15520;Garcia Comercial Ltda.;HABILITADO;MG;1107;5758;
15521;Dominato e Abreu;HABILITADO;SP;4474;5758;
15526;Delgado e Faria;HABILITADO;RJ;7230;5758;
15529;Lovato Ltda.;HABILITADO;SC;8211;5758;
15530;Vega e Feliciano e Filhos;HABILITADO;CE;5256;5758;
15536;Solano Comercial Ltda.;HABILITADO;SP;5256;5758;
15537;Cordeiro-Teles;HABILITADO;SP;1401;5758;
15539;Fidalgo e Duarte;HABILITADO;CE;5256;5758;
15548;Rivera e Gusmão e Associados;HABILITADO;SP;5256;5758;
15549;Rico-Batista;HABILITADO;SC;3809;5758;
15550;Bittencourt-Montenegro;HABILITADO;RJ;5256;5758;
15557;Oliveira Ltda.;HABILITADO;SP;8211;5758;
15558;de Oliveira e Grego Ltda.;HABILITADO;SP;7736;5758;
15564;Madeira e Aranda Ltda.;HABILITADO;SP;1107;5758;
15565;Faria e Soares;HABILITADO;SC;5256;5758;
15566;Quintana e Estrada e Associados;HABILITADO;SC;7736;5758;
15571;Velasques Ltda.;HABILITADO;RJ;5256;5758;
15574;Barreto e de Aguiar S.A.;HABILITADO;SC;7183;5758;
15578;Ferreira S.A.;HABILITADO;ES;5256;5758;
15579;Rezende e Fontes S.A.;HABILITADO;RJ;5256;5758;
15588;Guerra Ltda.;HABILITADO;CE;5919;5758;
15591;Rodrigues Comercial Ltda.;HABILITADO;RJ;5919;5758;
15601;das Neves-Camacho;HABILITADO;RJ;5919;5758;
15606;Santiago e Rodrigues S.A.;HABILITADO;SC;3809;5758;
15607;Medina e Escobar;HABILITADO;RJ;8211;5758;
15618;Bittencourt Comercial Ltda.;HABILITADO;PR;3298;5758;
15619;Saraiva Comercial Ltda.;HABILITADO;SP;7981;5758;
15623;Galindo e Mendonça;HABILITADO;PR;4478;5758;
15628;Soares Comercial Ltda.;HABILITADO;PR;7981;5758;
15635;Valência e Filhos;HABILITADO;SP;2736;5758;
15642;Barros e Delgado e Associados;HABILITADO;RJ;2736;5758;
15643;Cortês Comercial Ltda.;HABILITADO;SC;5256;5758;
15646;Marés-Cervantes;HABILITADO;PR;3809;5758;
1565;Rocha e Filhos;HABILITADO;PR;4478;5758;
15652;Fonseca e Matias;HABILITADO;SP;3809;5758;
15655;Casanova Ltda.;HABILITADO;SC;5256;5758;
15656;Velasques Comercial Ltda.;HABILITADO;RJ;1639;5758;
15659;Lozano-Ávila;HABILITADO;SP;5256;5758;
15662;Montenegro S.A.;HABILITADO;PR;5919;5758;
15668;Rios-Fonseca;HABILITADO;PR;1107;5758;
15670;Colaço e Filhos;HABILITADO;RJ;5256;5758;
15671;Maldonado Comercial Ltda.;HABILITADO;PR;7736;5758;
15675;Fernandes S.A.;HABILITADO;MG;5256;5758;
15680;Bezerra-Quintana;HABILITADO;SC;5256;5758;
15685;da Silva e Romero;HABILITADO;SC;5256;5758;
15695;Corona e Associados;HABILITADO;SC;4478;5758;
15696;Dominato e Velasques e Associados;HABILITADO;SC;3809;5758;
15701;Leal e Correia e Filhos;HABILITADO;SC;9122;5758;
15703;Pena S.A.;HABILITADO;RJ;2736;5758;
15723;Branco Comercial Ltda.;HABILITADO;PR;5256;5758;
15725;Paz Comercial Ltda.;HABILITADO;PR;2736;5758;
15726;Fonseca e Carrara;HABILITADO;SP;5256;5758;
15727;Meireles e Neves S.A.;HABILITADO;SC;5256;5758;
15729;Santana e Pedrosa e Filhos;HABILITADO;RJ;1107;5758;
15730;Molina e Madeira Ltda.;HABILITADO;RJ;3809;5758;
15731;Serra-Marinho;HABILITADO;SC;3809;5758;
15732;da Rosa-Cordeiro;HABILITADO;RJ;5256;5758;
15733;Neves e Corona;HABILITADO;SP;3809;5758;
15737;Aragão e Ortega e Associados;HABILITADO;SC;3809;5758;
15738;Marinho e Faria;HABILITADO;SP;5256;5758;
15743;Fernandes Ltda.;HABILITADO;PR;3809;5758;
15747;Marques e Carmona S.A.;HABILITADO;SP;5256;5758;
15751;Saraiva Comercial Ltda.;HABILITADO;MG;5256;5758;
15754;Vega Ltda.;HABILITADO;CE;5919;5758;
15762;Toledo e Feliciano;HABILITADO;SP;4478;5758;
15764;Perez Comercial Ltda.;HABILITADO;SP;7736;5758;
15765;Cordeiro e Sepúlveda;HABILITADO;SP;5919;5758;
15766;Paes e Soares;HABILITADO;SP;1107;5758;
15767;das Dores Comercial Ltda.;HABILITADO;RJ;7230;5758;
15769;Rezende-Valentin;HABILITADO;RJ;1107;5758;
15772;Casanova e Cordeiro Ltda.;HABILITADO;SP;1639;5758;
15781;Colaço Comercial Ltda.;HABILITADO;SC;5919;5758;
15782;de Souza e Ferraz S.A.;HABILITADO;SP;7230;5758;
15786;Matias-Fonseca;HABILITADO;SC;5256;5758;
15787;Padrão Ltda.;HABILITADO;SC;5256;5758;
15788;Molina e Filhos;HABILITADO;RJ;5256;5758;
15792;Zamana e Associados;HABILITADO;RJ;3809;5758;
15793;Camacho e Pereira e Filhos;HABILITADO;RJ;2736;5758;
15796;Uchoa e Barros Ltda.;HABILITADO;PR;1107;5758;
15797;Ferraz-das Dores;HABILITADO;SP;5226;5758;
15798;Flores e Madeira e Filhos;HABILITADO;RJ;5256;5758;
15799;Vega e Franco S.A.;HABILITADO;MG;8211;5758;
15800;Padrão-Ortiz;HABILITADO;MG;5256;5758;
15806;Ferreira e Associados;HABILITADO;MG;1107;5758;
15807;Espinoza e Mendonça e Filhos;HABILITADO;SP;5587;5758;
15808;Balestero e Ortega;HABILITADO;SP;2736;5758;
15814;Quintana e Gil;HABILITADO;PR;5256;5758;
15815;Galvão e Santana;HABILITADO;SC;1639;5758;
15819;Uchoa-Queirós;HABILITADO;SP;1107;5758;
15833;de Oliveira Comercial Ltda.;HABILITADO;SP;3897;5758;
15838;Santacruz e Prado Ltda.;HABILITADO;SC;4474;5758;
15839;Abreu e Filhos;HABILITADO;SC;9122;5758;
1584;Marques Comercial Ltda.;HABILITADO;SP;2736;5758;
15840;Uchoa e Associados;HABILITADO;PR;5256;5758;
15842;Zaragoça Comercial Ltda.;HABILITADO;SP;5256;5758;
15846;Ferminiano-Fonseca;HABILITADO;SP;7981;5758;
15847;Soto Comercial Ltda.;HABILITADO;RJ;8211;5758;
15853;Mendonça e Verdara Ltda.;HABILITADO;SP;5256;5758;
15859;Rocha e Godói Ltda.;HABILITADO;SP;2319;5758;
15864;Fidalgo-Marques;HABILITADO;SP;1262;5758;
15865;Maldonado Comercial Ltda.;HABILITADO;PR;3809;5758;
15867;Meireles-Assunção;HABILITADO;SP;5919;5758;
15868;Uchoa S.A.;HABILITADO;SC;3809;5758;
15869;Perez Ltda.;HABILITADO;RJ;8211;5758;
15872;Toledo-Perez;HABILITADO;RJ;4478;5758;
15874;Fonseca e Filhos;HABILITADO;PR;7736;5758;
15877;Delatorre Comercial Ltda.;HABILITADO;PR;4478;5758;
15881;Vila e Vieira;HABILITADO;SP;2319;5758;
15884;Salazar Comercial Ltda.;HABILITADO;MG;7981;5758;
15890;Fernandes e Associados;HABILITADO;SP;5256;5758;
15894;Padilha-Pontes;HABILITADO;SP;5256;5758;
15898;Domingues Comercial Ltda.;HABILITADO;MG;7981;5758;
15900;Delatorre e Filhos;HABILITADO;MG;7736;5758;
15901;Salas Ltda.;HABILITADO;SC;1107;5758;
15902;Soto Comercial Ltda.;HABILITADO;RJ;5256;5758;
15905;Fernandes e Lira;HABILITADO;PE;8211;5758;
15908;Burgos Comercial Ltda.;HABILITADO;RJ;3809;5758;
15911;Ramires Comercial Ltda.;HABILITADO;SP;5256;5758;
15919;Molina Comercial Ltda.;HABILITADO;SP;2736;5758;
15929;Rosa e Associados;HABILITADO;RJ;3298;5758;
15933;Franco Comercial Ltda.;HABILITADO;SP;5256;5758;
15934;Cordeiro Comercial Ltda.;HABILITADO;PR;5256;5758;
15944;da Cruz Ltda.;HABILITADO;PR;2736;5758;
15949;Ramires S.A.;HABILITADO;PR;5919;5758;
15950;Lovato-Campos;HABILITADO;SP;4474;5758;
15954;D'ávila Ltda.;HABILITADO;RJ;4478;5758;
15955;Marinho Comercial Ltda.;HABILITADO;SC;5256;5758;
15960;Flores e Azevedo;HABILITADO;MG;3809;5758;
15976;Soto-Branco;HABILITADO;RJ;9122;5758;
15978;Chaves Comercial Ltda.;HABILITADO;SP;5256;5758;
15979;Brito e Verdara e Filhos;HABILITADO;MG;5083;5758;
15980;Valentin e Salas Ltda.;HABILITADO;SP;5256;5758;
15982;Rezende e Ferreira e Filhos;HABILITADO;SP;7736;5758;
15984;Furtado e Rivera Ltda.;HABILITADO;RJ;5256;5758;
15988;Dias Comercial Ltda.;HABILITADO;SC;2319;5758;
15994;Casanova Ltda.;HABILITADO;SC;9122;5758;
16002;Campos e Associados;HABILITADO;RJ;5256;5758;
16004;Medina e Marinho;HABILITADO;SC;5919;5758;
16005;Sepúlveda-Carmona;HABILITADO;SC;5256;5758;
16006;Guerra Ltda.;HABILITADO;SC;5256;5758;
16008;Roque e Velasques e Filhos;HABILITADO;SP;4474;5758;
16009;Salazar e Romero;HABILITADO;SC;3298;5758;
16010;Romero e Delgado S.A.;HABILITADO;SP;5256;5758;
16012;Queirós e Filhos;HABILITADO;SP;3809;5758;
16015;Torres-Rocha;HABILITADO;RJ;3298;5758;
16018;Montenegro e Paz;HABILITADO;SC;5919;5758;
16020;Colaço e Serrano;HABILITADO;SC;5919;5758;
16022;Queirós e Associados;HABILITADO;SC;8211;5758;
16026;Santacruz Comercial Ltda.;HABILITADO;PR;5226;5758;
16029;Molina Comercial Ltda.;HABILITADO;PR;5256;5758;
1604;Galindo e Gusmão e Associados;HABILITADO;PR;8007;5758;
16041;Queirós e Valdez e Associados;HABILITADO;SP;5256;5758;
16042;Padilha e Associados;HABILITADO;SP;3809;5758;
16053;Sales e Filhos;HABILITADO;SP;3809;5758;
16064;Bittencourt-Correia;HABILITADO;MG;1107;5758;
16066;Cervantes e Filhos;HABILITADO;PR;1107;5758;
16069;da Silva Comercial Ltda.;HABILITADO;SC;5256;5758;
16073;Ortega e Verdara;HABILITADO;SP;5256;5758;
16078;Rios e Cruz Ltda.;HABILITADO;SP;4478;5758;
16090;Beltrão Ltda.;HABILITADO;PR;4474;5758;
16092;Madeira-Sepúlveda;HABILITADO;SC;7788;5758;
16093;Paz S.A.;HABILITADO;SC;1639;5758;
16095;Pena-Fonseca;HABILITADO;SC;2319;5758;
16096;Urias e Serra e Associados;HABILITADO;SP;1639;5758;
16097;Sandoval e Quintana Ltda.;HABILITADO;SP;4478;5758;
16098;Batista e Delatorre;HABILITADO;SP;5256;5758;
16108;Lutero e Filhos;HABILITADO;SP;5256;5758;
16114;Rosa e Quintana;HABILITADO;SP;5256;5758;
16115;Barreto e Filhos;HABILITADO;SP;1107;5758;
16121;Escobar e Vila;HABILITADO;SP;5256;5758;
16127;Padilha-Oliveira;HABILITADO;SP;8211;5758;
16129;Teles-Prado;HABILITADO;PE;5256;5758;
16132;Fonseca e da Cruz;HABILITADO;PE;5226;5758;
16137;Vasques e Abreu;HABILITADO;SC;5919;5758;
16155;Paz-Estrada;HABILITADO;SP;5256;5758;
16157;Cortês e de Souza;HABILITADO;PR;5919;5758;
16158;Barreto Comercial Ltda.;HABILITADO;RJ;7736;5758;
16165;Santiago Comercial Ltda.;HABILITADO;SP;5256;5758;
16167;Ortiz e Medina;HABILITADO;SP;7736;5758;
16168;Domingues-Camacho;HABILITADO;SP;5256;5758;
16169;Vale-Brito;HABILITADO;PR;4478;5758;
16172;Ramires-Colaço;HABILITADO;RS;3298;5758;
16174;Galvão e Salazar e Filhos;HABILITADO;SP;4474;5758;
16179;Ferminiano Comercial Ltda.;HABILITADO;SP;3809;5758;
16183;Zambrano Comercial Ltda.;HABILITADO;CE;5256;5758;
16192;Abreu e Filhos;HABILITADO;SP;5919;5758;
162;Bittencourt-Barros;HABILITADO;PE;5930;5758;
16204;Uchoa-Fernandes;HABILITADO;BA;5919;5758;
16208;Solano-Beltrão;HABILITADO;RJ;3809;5758;
16209;Rosa-Rodrigues;HABILITADO;SP;9122;5758;
16210;Chaves Comercial Ltda.;HABILITADO;SP;2319;5758;
16212;Rivera Comercial Ltda.;HABILITADO;SP;5256;5758;
16217;Delgado Comercial Ltda.;HABILITADO;SP;5256;5758;
16218;Furtado S.A.;HABILITADO;MG;5256;5758;
16226;Feliciano Ltda.;HABILITADO;SC;5587;5758;
16236;Cortês Ltda.;HABILITADO;MG;5256;5758;
16239;Garcia e Verdara e Filhos;HABILITADO;MG;7981;5758;
1624;Godói Ltda.;HABILITADO;SC;5587;5758;
16243;Lozano Ltda.;HABILITADO;SP;3897;5758;
16244;Garcia Comercial Ltda.;HABILITADO;SP;7981;5758;
16245;Ortiz Ltda.;HABILITADO;PE;5226;5758;
16249;Franco e Paz e Filhos;HABILITADO;SP;1107;5758;
16262;Salgado e Rocha Ltda.;HABILITADO;PE;6730;5758;
16263;Carmona Ltda.;HABILITADO;RJ;1107;5758;
16270;Aragão-Prado;HABILITADO;RJ;2736;5758;
16284;Furtado e Galvão;HABILITADO;SC;5256;5758;
16287;Beltrão e Fonseca;HABILITADO;SP;5256;5758;
16293;Vale-Bonilha;HABILITADO;SP;5256;5758;
16296;Queirós Comercial Ltda.;HABILITADO;RJ;1401;5758;
16300;Benites e Filhos;HABILITADO;PE;2319;5758;
16301;Carrara S.A.;HABILITADO;SP;2319;5758;
16305;Gil-de Oliveira;HABILITADO;RJ;2319;5758;
16312;Vega Ltda.;HABILITADO;RJ;7736;5758;
16318;Serrano S.A.;HABILITADO;SP;5919;5758;
16320;Maldonado e Aranda e Filhos;HABILITADO;SP;2736;5758;
16328;Ferminiano Comercial Ltda.;HABILITADO;SP;5256;5758;
16332;Pacheco Ltda.;HABILITADO;RJ;4474;5758;
16339;Ferreira e Serra Ltda.;HABILITADO;RJ;2736;5758;
16342;Ortiz Comercial Ltda.;HABILITADO;RJ;7788;5758;
16344;Bittencourt e Caldeira e Filhos;HABILITADO;RJ;5256;5758;
16347;Saraiva e Toledo Ltda.;HABILITADO;SP;3809;5758;
16349;Espinoza Ltda.;HABILITADO;SP;1107;5758;
16350;Fontes Comercial Ltda.;HABILITADO;SP;7230;5758;
16358;Faro e Batista S.A.;HABILITADO;SP;5256;5758;
16369;Fontes e Ferreira;HABILITADO;RJ;2319;5758;
16373;Ramires Ltda.;HABILITADO;RJ;5919;5758;
16376;Caldeira Ltda.;HABILITADO;PR;2319;5758;
16377;Soto Ltda.;HABILITADO;SC;4474;5758;
16380;Ferminiano e Sales e Filhos;HABILITADO;SP;5256;5758;
16381;Toledo e Pontes e Associados;HABILITADO;SC;5256;5758;
16386;Lovato e Correia;HABILITADO;RJ;5256;5758;
16389;Faro e Associados;HABILITADO;SP;4474;5758;
16392;Burgos-Rodrigues;HABILITADO;SP;8211;5758;
16399;Mendes-Vila;HABILITADO;PE;5256;5758;
16400;Faro Comercial Ltda.;HABILITADO;SP;1107;5758;
16405;das Neves-Cervantes;HABILITADO;SP;5919;5758;
16410;Bezerra e Cervantes Ltda.;HABILITADO;SC;2319;5758;
16412;Zaragoça e Dias e Associados;HABILITADO;SC;5919;5758;
16419;Quintana e Fonseca e Associados;HABILITADO;SP;5256;5758;
16420;Abreu-Sepúlveda;HABILITADO;SP;4474;5758;
16422;Escobar-Vila;HABILITADO;SP;7736;5758;
16423;Faro e Pontes S.A.;HABILITADO;SC;5587;5758;
16428;Pacheco e Associados;HABILITADO;SP;3897;5758;
16431;Galhardo S.A.;HABILITADO;SP;7230;5758;
16437;Esteves-Ortega;HABILITADO;SC;5256;5758;
